Sample	sub_num	indel_num
6d3551d6-b5f4-4fd1-b8d7-8e5931096c19	11077	1139
6d3d5531-16b4-46ec-bd7e-394946855d62	1125	138
6d4a548a-7e30-4b6b-9a13-72827eed439c	95127	413
6d7f44df-e9f0-4542-a6d8-d14ee7804002	2072	142
6d936ef9-b5df-44d3-831f-528bf8ddc131	3768	183
6d9d7ffc-c622-11e3-bf01-24c6515278c0	12788	582
6dac8ca0-f776-4ea2-85c4-aefba4966be7	28757	1917
6dbac113-d4cf-4db5-97c9-50fa400bb47e	11703	201
6dbc5c31-043b-40e9-bf1a-e7b4ec351b4d	5094	210
6dc43234-4f07-4c53-8b07-8d78d9dbad3b	1944	140
6de41ac1-229b-40b9-a494-5588c284351d	8737	381
6e26f98e-c623-11e3-bf01-24c6515278c0	7042	205
6e599fcc-d79a-4e0f-b451-c20768c989f9	4511	294
6e6ad1a2-f1eb-44d1-9852-f5752afcf5eb	18741	856
6e776415-ddf4-4060-953f-08ef22441234	10960	684
6e839eaf-1dbb-43f5-8846-c980e05540c7	12016	880
6ec4456e-c622-11e3-bf01-24c6515278c0	9842	642
6f25ca85-4b4a-420f-b0cc-5a4f65a97da3	2758	215
6f395380-c623-11e3-bf01-24c6515278c0	8251	542
6f981023-4269-4e8e-a4ab-2c92bb27273c	9246	646
6fc0cb07-9713-4355-8543-f85d1c5505c2	13411	1466
6fe135ef-54b4-4941-9bb9-872dc4d18d9f	1859	114
6fffe0cf-bb38-4e77-88ab-a256bd7fbbce	16352	895
70422e6d-cb1f-4284-8be9-1d4517ffad60	14940	756
706868b5-4920-433a-bea3-92e9bf83059b	45636	1547
7087a2b6-7fc4-45b0-8c48-248864f03deb	1973	121
708e21ac-f529-4461-bc4f-d3a194a92b80	9369	525
70990332-7702-45e2-84cb-8bbff773f160	1082	277
70c2f91e-c622-11e3-bf01-24c6515278c0	10426	533
70dd8453-11d3-4105-a8d0-6a755c52495d	4490	495
7116cc90-f465-4e7e-aa27-48a83ed258e9	27542	1583
7117854b-6f0a-4a43-b66c-506a3e29377d	46999	448
712ba532-fb1a-43fa-a356-b446b509ceb7	3884	445
712e5f3c-c623-11e3-bf01-24c6515278c0	9282	209
7158c9fd-a633-4fef-aa23-bd285f2a87a8	3968	238
715f59dd-a80f-422d-988c-f73f4b987baf	2001	167
7163a0f7-2c69-40b8-8857-8ab3f46f0acf	8464	519
7181dd10-1371-4cb6-9219-a9542c62b854	2246	211
71982a1b-52a4-440f-bd5d-62a0e6cc7fd9	7802	417
71a2b4a2-88dd-4911-a67e-70b3309c4a12	53166	1941
71ef8379-03a0-4b81-92c9-1ba666fe4d7a	4382	433
71fda5a9-7049-406f-9348-2c24f7ddf5f4	8914	822
72108583-5320-46ec-945f-5ff173d7dc15	160555	755
7260f57c-c623-11e3-bf01-24c6515278c0	9498	606
7266ec7b-4824-4b88-910e-e9bfb848d55f	5322	635
729229fe-92b9-439b-acd2-b49159116a41	5414	225
72a27124-24b9-41f7-a065-774fdf5f7d19	4502	518
72a5e569-99d4-47bc-be1b-6296a5025080	6254	850
72b62805-76f9-476a-b876-a781e69a2c90	733	112
72f0a49a-aec8-47e5-846a-956c4da1507c	6069	255
72f82fbd-9838-4082-b605-bc3d80226f16	12686	1434
73058c80-607e-4b55-b112-8f8f6775d014	7660	322
734a8251-9ecc-47f5-835f-846b67693ca6	2598	257
7364a112-61b9-41c6-b85f-18c97c54cefd	115649	62486
73936e8b-c893-4afd-bd1f-be90c06a4869	3629	536
73afad06-c623-11e3-bf01-24c6515278c0	16787	1041
74039acd-5aca-4c65-818c-3b577d295be0	3602	246
7410c00d-ed0b-48dc-a4bf-eb76ac613980	8105	745
741c4656-0fd0-416e-86c8-f6533b6c96f4	7358	1031
7456abd5-303e-4e6f-bf4e-47efefc7310f	3875	203
745b8756-0eab-423f-8cde-e0ff1aaa6596	7545	290
748d3ff3-8699-4519-8e0f-26b6a0581bff	3917	308
74b57d2c-a83f-4798-b86b-a533975e4cc0	8500	870
74ec279a-c622-11e3-bf01-24c6515278c0	17619	460
7512b38c-c623-11e3-bf01-24c6515278c0	3617	247
754d26af-f184-497c-856a-cd1ea7a5115c	5029	298
759e20be-6a2b-4c54-aca0-6d358598d6f5	36501	1293
75ad15b9-8f9c-40c1-9ca6-1e8454fbd310	13698	1076
75ba6722-1148-4a52-a9ed-68d890238205	289093	951
75cd90ef-e884-4812-bbf3-5a524d95147e	4867	412
75fac59c-3346-4c5a-bb9f-fb67fec8d13b	6568	480
760881cc-c623-11e3-bf01-24c6515278c0	207129	129817
7625877a-7a2b-466f-944b-9e56689ad47b	6464	333
764ded9e-c622-11e3-bf01-24c6515278c0	16614	666
767517f2-f94c-44bb-9af6-36b662b166ef	2552	171
76788f17-257d-47c7-ad85-ac5f959216b5	3710	286
769e2ac9-a121-4b2a-a0fd-5f755b579811	2919	184
76a0d9c9-5e69-44e8-9ed2-6d2e387803fc	64896	559
7731ef7f-25bd-42f5-9a20-be249306a711	23601	851
7789ef18-c623-11e3-bf01-24c6515278c0	10085	518
77bf9514-88da-473b-9a91-f669ef3cd343	10420	740
77c022d3-2f29-49d3-a1df-cc2e9407fd7f	8295	754
78100212-65aa-4365-8b64-4b33f77732d5	9264	823
78103d9b-0b8a-431e-bb58-5c99fbea12e4	55789	22035
7815397b-aa39-4b79-bcaa-6859a3f115f8	5680	963
783579bd-e29d-457c-8236-1a80b557600c	3777	373
7866dfb2-46b3-42b4-905b-12f80593d6bd	13625	1282
786fc3e4-e2bf-4914-9251-41c800ebb2fa	11583	2421
78bc2608-c623-11e3-bf01-24c6515278c0	2702	252
78bc4dfa-c622-11e3-bf01-24c6515278c0	4436	139
78bd2aa8-e5f6-4b4b-96f0-d406fbdbcee8	3344	270
79353875-9d86-4063-a8ea-1d998acb1e81	3398	189
796a8782-6d7e-47c8-b322-fcfe1dd240c8	11458	526
7981bbf3-dceb-4d89-900c-555967e97921	5530	5469
79914ce9-04d8-4b0d-9f16-2e528044966e	4385	331
79b23f34-c623-11e3-bf01-24c6515278c0	3959	443
79e81ab3-5466-4324-9387-2de00d62315c	2096	160
79eb7bba-f0d8-462c-add7-20a2fb7843e1	36480	1218
79fa8423-2014-4536-a1f9-cb48aed3c45f	5196	497
7a4f6014-f7a2-459b-bc43-df164e73cbba	21999	2269
7a5d3b6b-be5a-4e55-9255-32a069b8af3d	3823	280
7a6cb147-a576-446d-a605-fa846ea3d1ad	5329	306
7a921087-8e62-4a93-a757-fd8cdbe1eb8f	13147	1515
7a95af21-ca7c-4596-9c83-66d11ca0c417	2929	206
7ac0b303-d685-4fa5-bfec-34d2ba1dbc8e	75956	2560
7adcea71-1aed-450c-b0ff-b9d9820c6153	17998	1534
7ae3671f-bf98-4693-8f35-3b762c9121d4	7560	198
7ae510f8-c622-11e3-bf01-24c6515278c0	11559	552
7ae872a6-c623-11e3-bf01-24c6515278c0	3841	334
7ae9b843-488f-459c-8c0d-c81dcae57f99	8116	617
7b08e810-f3c9-4155-ac11-f45a3a4f8b41	8866	811
7b0b60c7-5fa0-440e-937f-8d82119330d6	3311	175
7b296706-b535-45a0-9a8e-4a34a8c33bb5	1835	122
7b318282-5df4-42bc-b1e0-0e4a66ba9204	2686	311
7b482f46-adcc-48ae-a4d6-17f4edd998dc	10004	365
7ba70717-d65e-4a45-af79-60a976770526	79912	470
7bc3209f-b349-49bf-9b3d-44ef870b586f	4270	413
7bd3d112-d411-4ea8-a9a9-bd965f0fc943	3548	567
7c405ca0-c622-11e3-bf01-24c6515278c0	13583	835
7c43c006-d917-4915-b304-65995b6c0d46	4871	475
7c5c2293-3f40-4ae3-8346-6a327b2abf4d	74854	2292
7cae6c0b-36fe-411b-bbba-093a4c846d84	8834	1075
7cb71498-6ada-43c6-912b-bad4f93cf580	13187	2499
7ccb9a4d-6f48-41c2-a630-27fde8c67d60	7007	569
7ccee959-1e87-4a39-b6b3-840ddcb94995	9942	1430
7cd7fe38-c623-11e3-bf01-24c6515278c0	6346	381
7cdbe0e8-f614-4f54-b864-fd6b39e8ef1c	16344	239
7d04f401-3505-410c-8def-0348ecd8aae2	5431	513
7d2a22eb-7344-4cba-ad7d-94c3f9ef3d7c	9948	310
7d2da7ba-f57c-4083-9572-6fa98008083b	21557	1878
7d332cb1-ba25-47e4-8bf8-d25e14f40d59	9652	691
7d38018a-c622-11e3-bf01-24c6515278c0	16263	852
7d59205a-65ec-4341-9748-28639d82ed29	9153	690
7d6fb1a7-7742-4b8c-9903-abff706240b5	4311	265
7d734d06-f2b1-4924-a201-620ac8084c49	2701	152
7d7fff91-3f69-4123-b514-140ed3d9cd66	2248	129
7dc3e035-c7ae-4164-a62b-9c2460812b05	6880	279
7dc5f8ba-0080-43d3-8426-bd527a970761	48348	1837
7dd2dc62-0eb4-4d45-86f1-e9e9377181ca	5213	449
7df3a542-c623-11e3-bf01-24c6515278c0	11719	598
7e036d40-b669-4929-a1e2-c4736e01a473	24893	433
7e22401d-f4cd-44c5-8a01-b08a439e5a31	46625	391
7e305f31-fbb0-4bce-894b-1dd85e303421	104965	103602
7e4d570e-f26b-41fb-84c5-2a6f7d668bb5	3867	343
7e584ff6-0b81-4f85-81da-b8117afee326	7242	483
7eac4710-c622-11e3-bf01-24c6515278c0	18117	987
7eb0ee38-fbe2-49ea-ba63-aa13825eca6e	10105	505
7eb0f792-858f-45d1-a908-125b02ea1506	17636	784
7edc42d3-d08e-4360-a3e1-aeb57cfc6640	7474	423
7ef9fd9b-d349-4ec3-ab4d-1a1d11c0204b	2852	295
7f031d71-3cb7-4744-86bd-a3beecfe166e	2162	114
7f22b0f7-4040-4c84-939e-894c3050ef5d	976	185
7f42e118-aab6-438a-9e84-e7451fe12d7e	5744	624
7f5fd36f-6e30-45ca-92a5-d8a8a8ee1bc2	3849	538
7f795952-c623-11e3-bf01-24c6515278c0	18246	735
7f7e007e-4b06-4328-b116-6dcdb2ad8181	2729	138
7f94d650-41b9-4664-bcde-dc8533e4602d	45862	2603
7fba5aac-c622-11e3-bf01-24c6515278c0	10207	410
7fc7b316-f3d3-4e71-9417-423fe334e6bc	30355	760
7fcd8af9-4d73-4c97-95cc-b30b09f21bb2	4086	266
7fdd07a4-4a27-40c3-af92-a0074e6391f5	4135	249
7fe96e71-436d-49d4-9e47-e104e1203568	2363	211
801e67c8-c506-410a-bdf0-856a66e974f4	8814	550
8044a282-bc2c-47c6-8a85-53c3b5eeb08f	1971	106
804ffa2e-158b-447d-945c-707684134c87	12647	582
8093649a-74d6-4832-9154-8cc0182fa381	9087	534
80ab6c08-c622-11e3-bf01-24c6515278c0	2496	125
80ebcecc-4a7a-40dd-914c-f0648a58095f	4973	499
80f02aec-c07a-4bcb-b547-e60f8c33a7b1	5515	574
81598359-24d5-4a8b-a6e6-7a6f94289119	5921	327
819b4304-c622-11e3-bf01-24c6515278c0	20045	1315
81a8b064-e735-455f-b2db-af7ae11daac4	19900	919
81b1e78c-6032-4ff4-b52a-83456b9450ea	26908	1192
81b4dd02-34ec-4ddc-8818-ed888a60ad88	4203	283
81bc7f0c-865d-4801-a935-2ab04170df53	13938	1772
81cc0f39-6677-4f2e-9a75-d30152b188f3	9755	670
81d0d6bb-7319-4b67-bcf7-36df24e76b43	8035	1186
8282283d-247a-431d-9421-0fcc52f0a897	12070	1921
8294a969-59a1-4d3b-895b-f07e96bf9f7a	18198	811
82aefe8e-c622-11e3-bf01-24c6515278c0	11754	563
82b8cda8-fbff-455e-b0db-7ff6528bd6c8	5606	142
82be6087-a491-42d4-9b48-6a10d1bace18	3672	307
82d2ea5f-ebdc-4907-a287-fe837fd6b59c	4039	323
82d7fa2d-19cd-41b7-8ed1-ea9fb9a544c6	3538	251
836ec5a5-e385-4236-83e7-2641ee35db7f	3318	537
83a1b304-2ec1-44ae-a9c5-8ad3a2a46a1f	53226	219
83d57c5c-c622-11e3-bf01-24c6515278c0	8878	483
83eca7b5-45bb-44c0-8afe-36f8988d0078	14210	186
8404ef5b-7a64-47fe-98f9-3f63619d2d99	792	127
842df341-d34f-4ed6-928c-eaf15bf7f667	2876	398
8454fe53-869d-41c8-b0c8-a7929d00eec3	8553	1094
84a6ea88-eeb8-4060-a90c-e4abac013ad4	9852	665
84ae4dd8-f661-46aa-9892-69742e2f3542	2956	224
84c77098-03d0-4b22-afb1-797703e85c6c	9989	326
84ca6ab0-9edc-4636-9d27-55cdba334d7d	9686	424
84e601b7-dfa5-4cd5-9fef-07f03967a0d4	49921	2150
84fe77b4-f6cc-49bf-a6b9-1621ec9394f8	13897	741
850389d4-c622-11e3-bf01-24c6515278c0	18390	1019
85422a8e-2599-4dab-a257-150e380ecba8	2324	194
85448d11-9f84-44b7-8ae3-a115f24bdb76	3424	280
857a8354-9589-424e-98f4-98b9bfd6dcb0	1654	113
858631eb-4e91-4aad-809c-c3948519313d	17687	1132
85d915b8-0184-4ec7-93ad-e9ffa2f5743b	4155	311
85e29049-a5e8-49fa-a576-e113c7b2c2e3	10663	635
85ed2434-da94-4333-90ca-6ca4691cbdd3	3494	291
8658f4f5-9a50-4195-8ea3-227951977647	6018	401
8659a35e-c622-11e3-bf01-24c6515278c0	9351	446
866ecfe7-caa6-4565-9418-6b9d6c8a3b43	4302	328
86874a67-aa86-45f1-be32-3b2722ebedec	3333	295
8689b53c-8883-479c-85f6-d13b86272b5d	3381	413
868c95ad-45df-4f8e-9553-b7c2c5679deb	2285	339
8691c87f-2468-44bb-a670-3dccd6da33c6	14313	215
86f23897-dba0-4e89-8381-d174eaa6fcc1	10119	504
874f64e9-8a0d-4f88-92c4-7e831842b1d1	2456	199
87671312-c622-11e3-bf01-24c6515278c0	14635	810
878a7fe7-20ff-4651-9587-b4d6fd42e929	4673	431
87e0b332-60f3-4d59-8c4e-691a820c9ee1	9168	1604
87e1ffee-a8cd-4d75-937e-ed415cf43546	2917	188
8845fce6-e2b4-4929-942b-57096b0bbafc	2486	201
8867bdef-3a8d-433e-b10f-d752e2cbb022	23026	1152
887616c5-06a7-4e83-948c-3546202349fb	3359	294
8888e808-594b-4c76-b2e4-62aa56736f7c	14959	957
889fb525-5055-4408-a12e-17f1225c9d29	774	141
88bc38ba-ad1d-431e-a67e-0a5a23678386	2939	390
88d5a8b2-daba-45ce-90bf-480fac85bf1d	5580	539
88d82a42-c622-11e3-bf01-24c6515278c0	11019	732
88e35d25-d98d-4576-8ebe-1cd74010ecd8	10656	2175
88f2c496-3eb4-4c03-b3a5-8d5a55803aaf	120575	811
890e840c-1d1d-4874-a8eb-f9d9a2b50a1c	16910	1553
89195d56-1ef2-41df-b200-9f18e38f574a	5048	405
897a4500-6fb8-4e81-aa07-021a26d632fb	34710	1470
897ba508-d74b-46bf-8554-1210a66a36d1	63247	508
89c48e53-c8a9-4518-b3b8-509cdcaff52b	31808	2062
89dad92e-5b3f-479a-a6da-a94ee7df7f8a	4435	264
8a2580c3-9c89-4cb0-b94d-3eca15dac1c3	12242	894
8a69f3ca-4e17-4daa-8722-a36316e345ba	6120	509
8a6d6b2e-c622-11e3-bf01-24c6515278c0	8986	474
8a8dd718-c46e-462a-9793-83d88f5caa7f	3206	260
8a929c55-35a6-4645-bb70-4b85d281b139	12504	1256
8b0c4c91-2d07-4a9b-97a1-d2bda003437e	7213	477
8b28f6d2-4b7d-493b-826e-b119a4fb0cb4	14054	755
8bbe4006-be0a-4cd5-91f6-529100d4f06e	2539	208
8bda75a6-86b9-458e-948b-05049b4c52ce	4196	302
8be2b0f5-7bad-4720-b13c-e95b32bdb933	8833	653
8be6b14d-286a-471b-a282-ab98bc6050c3	4532	717
8c0a7dfa-6ec3-4262-b718-c3605722df37	3348	274
8c233a11-3b2e-4273-bbe1-b5a5f5a351d5	3386	388
8c4038b6-c02a-46db-9514-c13b88d9bf48	2538	164
8c46a1df-1c10-4188-992a-a55b782494c9	2658	212
8c5f9574-c622-11e3-bf01-24c6515278c0	10792	572
8c619cbc-9e91-4716-9711-5236e55d8f46	9015	397
8c850df7-d48e-4386-b3a5-cac5da865ea5	1861	184
8ca665f8-fe78-48bf-8c0f-c606d92885d4	168890	1137
8cbd1752-7eea-46d3-8623-09e96dfb1fdf	8152	128
8cce153d-953d-40c5-976b-60f6a143608c	3335	226
8cf713ff-256b-4411-a1b4-5bf6f445b747	9800	586
8cf9b32d-3d6f-4898-8c7a-89511b754021	5390	220
8d4cb709-c95c-4bdc-844b-c0bfa2a3028e	11853	719
8d5ffe62-6dd9-4764-b0b7-5e3010eefe6d	16202	227
8d67c121-37d0-4fc0-a349-2c9452589d65	4320	562
8d7592e2-c622-11e3-bf01-24c6515278c0	12513	802
8da641e4-9b12-4163-bd1e-9d5af91e5186	20415	2481
8dd14f0e-8601-4aa1-864c-3c49e768cdd1	16568	986
8ddcf0d9-312f-4055-8984-55d463face34	2504	143
8e03e773-5557-4e78-889b-4710c515378f	9419	783
8e48aa43-6cd1-4aef-83ce-2451b1b86e8e	29495	1738
8e7fe8bb-6b3d-428f-a232-97e6042a0f39	2164	272
8ea666b7-2b6e-4df8-9a9d-b8265b9749b4	40250	425
8eb90ea4-c622-11e3-bf01-24c6515278c0	8426	574
8f558713-f32b-403b-aedf-c79efeb41c67	3142	189
8fa0484b-5f95-4ec8-b3de-cea2e8f3c5ca	6282	899
8fa9575b-b2c9-4bd7-8da1-3c2cdf0e39f6	1788	104
8fb7fcac-6c1d-40c2-9309-b53821cbef30	7325	1532
8fc11cb6-9d79-41c3-bb45-0dadda890e8d	6134	676
8fc7a4cc-c25d-4372-bf17-2dae795e5596	3265	409
8fd5e62c-c622-11e3-bf01-24c6515278c0	20646	624
8ff9b1b6-a498-47fe-a970-ab7cfb64e653	45433	1455
9011cf17-0783-4f9d-b355-4f0fc1a2e78b	4388	450
9020b6a5-8325-4b0d-84d9-04371c857910	5949	525
9032b7fe-e38a-4641-a45e-67041668adc4	7550	733
90611290-e44c-438e-91aa-f3b83dae3b71	24668	1104
906f6f1e-569d-4ce2-9273-1f305782f77f	1631	196
9078333d-73d3-496a-9fc3-a94353b7e107	3956	435
90ab64be-2229-4a8e-b864-4260b6cb39e9	2525	296
90b3c237-29a4-48b3-90b3-9f2c0ccb5928	6202	498
90fd404b-f734-41ed-a601-0f30e43625fc	2081	211
91397d9c-3120-407f-8847-74b356943469	2729	123
914421d2-898e-433e-bb66-b1710eaae2c7	10652	560
915cbb43-9e00-433d-818f-531011bea57e	5130	357
917564e4-c622-11e3-bf01-24c6515278c0	2810	239
91b6fd6b-547a-47e4-8ecb-a6f1826ccfd3	2680	133
91f458e6-64b7-454d-a542-b0aa23638fd8	19931	1362
92126163-00c3-41f2-9ce6-7aad5f621407	4141	524
9258860c-a336-4075-996d-2ee0c18b281c	27368	1896
926a04de-ef57-4271-91db-e90de8aa8a1a	31283	1076
929f2216-6ab3-414f-a814-49b69d4b49d9	22409	1994
931b24da-5d6d-4c2d-8de9-ef32d6eb8565	59794	4710
9321341c-c622-11e3-bf01-24c6515278c0	6399	529
935b113e-f5ed-4a07-8e1d-1603daba7f40	57322	1473
93a49462-4bd3-4efa-87a5-69006abba5a0	10687	819
93b51c61-6eea-4228-a102-840a2e118522	1132	102
93be2990-bceb-45fd-aca5-3358d96e9d5a	3645	880
93ff786e-0165-4b02-8d27-806d422e93fc	962132	16994
94108975-b7a0-40ba-ad39-e44cc62e8cc0	60154	1105
941fcb56-e059-403d-aab1-0692a3ecc45e	7164	331
94431626-c622-11e3-bf01-24c6515278c0	16442	802
945e6808-2887-4f32-ac32-8f9e00353bf6	3110	226
94652d14-2e4d-4f4a-a4f7-8df77df788c0	3058	525
9536f736-63bc-4099-bd54-740f5910f4a8	14303	1938
9563a264-c622-11e3-bf01-24c6515278c0	5335	324
959efb81-1d56-4659-9b7a-09f2b62483f2	4481	562
95cc9620-7686-4805-a96c-cf8e659847c3	5075	587
95e8d38a-122e-494c-a304-bef4275fed7e	6584	548
95fc38ac-2b36-4c46-abbf-8d2d52ff9626	4093	259
9623d295-c23d-4f2f-827c-69f767a26f1f	61592	1994
9650640f-154d-4696-aa96-3611c6fcee7b	10713	1274
96517058-18d2-4847-8085-768ca8aa1565	64258	1890
968929b0-6bfb-4a2c-bd4d-570bfcdb8a6a	2317	115
96a2896c-1e32-4827-a526-6b7104832f9a	41468	1177
96abdbc8-c622-11e3-bf01-24c6515278c0	15954	823
96b67289-9c42-402b-8e30-9efb4d512bef	1480	147
96ba50eb-3c12-41ad-ac7b-d23b2001fe44	10730	829
96cca60e-17dc-44c3-90f7-1b57b0e08e5f	4219	396
96dc785c-8417-4813-8d15-c32b22d78b74	54237	1886
96e3db14-2bb1-4f68-aed6-5e794750c96e	10115	1197
96e62134-b8cc-4931-9c99-1193448c7c93	2442	403
96ef40c3-8d4c-4fe1-a33a-99f5b205a0bb	5088	389
96f337d2-cec4-4484-87cd-ab2109d2bf50	13832	538
97064332-1d4f-4571-93ff-354ffe6d7df9	4484	274
973d0577-8ca4-44a1-817f-1d3c1bada151	12673	778
9749a9a5-cb7f-4038-a5f9-5e2d6b97c689	13643	1155
978ae91e-6ebe-4efa-97ff-cfad511ae7b3	256503	790
97c46ede-b280-4344-8dbb-e860c6472239	5855	357
97f451e5-a1cc-4f29-8318-0e6ae74efe2f	5416	547
982b58c4-02b3-4e7d-8af0-4b133d0c7e50	3351	341
983c14b8-f35b-497b-9fd4-5e5f5f0a7aa7	6597	381
987528ac-437a-4eb8-a335-4f2076d5c006	15061	1932
987d41ee-6bab-490c-b0f2-bf28c0089de9	15153	984
9880c3c9-5685-42a7-8fe9-7585ea1a1d37	5735	315
98bb3025-0637-4106-8621-12df7b5d662f	44059	227
98d27916-c622-11e3-bf01-24c6515278c0	28966	1164
98e8f23c-5970-4fce-9551-4b11a772fe1b	459460	2733
98f54445-b151-4aeb-b8cf-91d743ba066e	2957	263
992d9566-b1da-421a-bf36-d23382b115fa	10530	610
995a1ad2-faca-4a37-a59d-e62455985afb	17862	1206
99696731-c88f-427b-975b-1d90013e63ff	6878	455
9988eb07-01f6-4f83-8699-bb63e0525f08	53798	2387
99bdc3da-c622-11e3-bf01-24c6515278c0	13709	460
99e7016a-c3c1-431c-8838-beb78a3cc017	3348	232
9a015939-8810-4808-9dfa-fb60a1173bc7	4916	689
9a5bb831-8cb8-4de0-b94b-088cb38def1a	16429	1430
9a90f951-ad96-4883-b97f-ac43395dae5d	1705	143
9aac83e4-c622-11e3-bf01-24c6515278c0	11485	598
9ae0744a-9bc1-4cd7-b7cf-c6569ed9e4aa	3177	347
9ae33a63-6b1a-43bf-9205-463c867bcbc4	24919	1654
9aecfc8f-62ea-4acf-aa00-d1f0fe6c6556	1965	110
9b3e7a03-cf8c-4da8-bc36-20129d7783ba	16935	1238
9ba2c970-c622-11e3-bf01-24c6515278c0	16491	702
9ba6be6d-2032-444b-ab3c-dbee8023759d	13995	341
9bb9164e-ea1b-49ab-bbcc-f59cf8c32345	6537	621
9be1246b-3dc1-4928-8b89-2d5ed0c866e8	2170	406
9c00828e-e9ae-4b9c-959e-34837ee2b230	18487	1316
9c181313-5b4c-41c5-9ad5-a5a86fe609aa	3089	468
9c27fedd-b1b3-4af0-9e9b-20271854db08	20119	433
9c399826-087f-44b9-98c0-bd881646b0f4	4582	466
9c681cd9-25fb-42ac-aa6b-bb962882fa22	7384	686
9c70688d-6e43-4520-9262-eaae4e4d597d	3948	315
9c857452-c81d-4b9e-87a8-5b41f4394f7c	3432	266
9cb80280-c622-11e3-bf01-24c6515278c0	14276	585
9cfa4e8f-ea4d-433b-8c2c-54f66ecb7e43	3360	182
9d691fa3-5c32-4b98-85c4-f6e0fd4c37e0	3552	116
9db994a0-c622-11e3-bf01-24c6515278c0	15988	782
9ddf2119-a222-4fa5-a9f3-0bec7eeea36b	16020	815
9de495d1-55b2-4535-9b0a-a999df35977c	17421	1301
9df57388-7de1-4c90-910e-ef63a246dff1	4297	549
9e0009d1-c993-4247-9706-88ee84591dec	13490	553
9e272bea-9193-4c10-a802-f7e18b2937a3	3550	430
9e5f0a23-e184-4611-b42b-e882dcf23acd	18395	2157
9e6806c4-d331-4025-abee-2f576e3bf182	19941	2013
9e7b51fb-2249-451a-bf23-bb2a3d935928	4043	214
9e842227-2bc6-4185-bedb-abeb03836b51	7287	370
9ebac79d-8b38-4469-837e-b834725fe6d5	12122	661
9ec31146-c622-11e3-bf01-24c6515278c0	15224	819
9ed8f0b9-d615-44c4-9ec9-e07ecd744922	3578	436
9f298806-77b6-4c76-bd38-3343e1a3c6f0	3503	156
9fb6b7be-0084-48f7-a256-6d170e72e97f	3776	142
9fb73d89-f7c4-47b2-810b-3ce37cd8a3c9	1748	171
9fba5db6-c622-11e3-bf01-24c6515278c0	13083	494
9fc0e0e8-1b0f-400c-b4cf-126193283695	1705	124
9fc5b5c7-3973-42b4-8710-454de0cb5b50	185899	22963
9ff21093-58d7-4b69-aade-c242a383ea56	4485	316
9ffcb7fa-424c-4f93-87a7-ce5e9053c613	50203	1503
9ffe694e-b488-489e-bdbe-0800e505eec4	5042	888
a0583407-712d-46f3-8c4e-4eeaa0149087	6680	466
a0e317b1-3f3b-4d25-b2d9-fcc2211dfda3	2621	410
a0eb2611-1ca6-44b7-897e-ce18399eb7bc	7009	1253
a0f94565-9169-49ee-8e6a-21bdc43d9de6	12438	1244
a0fe80e0-e3ac-485b-8a1a-4c80c101b874	7635	387
a1724132-f95c-4622-8987-fe3183b9dce3	1903	128
a1a75f66-c622-11e3-bf01-24c6515278c0	15814	761
a1af7c42-47af-435c-bb51-b932a3cd7b91	4797	468
a1e3dc5b-b81f-4890-870c-ed3b8ac36dec	6792	277
a1fc7064-abf5-477d-983e-576a784e1d40	6807	448
a2034620-e4b5-4d4f-ac05-7fc1c098eb40	8244	1190
a2238b5f-0513-487a-9b1b-7bef85ebf336	4740	471
a284fe9d-9afd-4472-8d70-243ca9be5c2c	34534	2002
a29278af-7ecf-403e-b6a9-623ea7879d05	17916	1271
a2a67c8a-c622-11e3-bf01-24c6515278c0	11888	478
a2e67393-50d7-4bcc-9bbd-c695086a936a	5973	647
a2ee5dde-4342-4e78-88c5-3c9a8e10cbf5	9629	995
a2f02ff7-8433-4cb5-9324-34f13edeaca1	4146	223
a2f143d6-ba07-4ff0-960d-b29c3c716665	5000	372
a3135834-3af0-4e98-bc6f-ad8ddf33db80	17299	1441
a315b798-f037-48d5-91ed-e733e3bbd6ee	17058	1128
a31b6123-c1b7-4cd0-86d8-b2e640cce9da	1960	147
a3210fd0-344c-468e-8ff2-2d0869a2fb75	5172	556
a330a96e-9897-4605-b5f1-5b5ef45cd365	7280	409
a335b03d-41ac-4d41-a2a9-3134b5b0a0a7	4630	687
a37a825c-d74e-46cc-92ef-b65016857b4a	25823	2195
a3914a6c-c622-11e3-bf01-24c6515278c0	17292	620
a3deafcb-b54f-4b7e-89ac-c92c16fb919f	2552	142
a3edc9cc-f54a-4459-a5d0-097879c811e5	4354	602
a441697c-4ca0-4eab-9b01-b9cb50223ce2	5318	945
a47c2012-c13d-48ac-88b6-e09bfd50122b	10054	962
a492a32b-bf2f-4f8c-b06e-794a4baa2fe7	3485	388
a4beedc3-0e96-4e1c-90b4-3674dfc01786	2716	175
a4c838df-6ac4-455a-8096-8ec680064374	8965	825
a4ca18dc-c622-11e3-bf01-24c6515278c0	16856	835
a4f8305f-4409-4776-b34d-4878d18c8693	5774	477
a5346247-3f30-470a-b4ab-732180786291	4669	614
a54aac0e-4108-49cf-bf50-687031c7cda6	4090	402
a56cd282-f6c5-4373-b3d8-676562894598	4656	452
a592e80a-3b1a-46aa-be30-bcd87d6bca6f	1827	112
a5d5c238-0447-47fa-9a81-3b823cbdcea6	6430	733
a6045753-60bb-4e65-bc89-1ef0b47aab35	3234	297
a612b654-c622-11e3-bf01-24c6515278c0	9579	330
